-1.7348804e0 -3.9796501e0 6.525935e-9 6.525935e-9
-1.5308104e0 -3.9796501e0 1.270763e-8 1.270763e-8
-1.3267404e0 -3.9796501e0 2.276793e-8 2.276793e-8
-1.1226704e0 -3.9796501e0 3.753249e-8 3.753249e-8
-9.186005e-1 -3.9796501e0 5.692722e-8 5.692722e-8
-7.1453049e-1 -3.9796501e0 7.944357e-8 7.944357e-8
-5.1046048e-1 -3.9796501e0 1.020041e-7 1.020041e-7
-3.0639047e-1 -3.9796501e0 1.205086e-7 1.205086e-7
-1.0232047e-1 -3.9796501e0 1.3099e-7 1.3099e-7
1.0174954e-1 -3.9796501e0 1.310074e-7 1.310074e-7
3.0581955e-1 -3.9796501e0 1.205501e-7 1.205501e-7
5.0988956e-1 -3.9796501e0 1.020638e-7 1.020638e-7
7.1395956e-1 -3.9796501e0 7.95088e-8 7.95088e-8
9.1802957e-1 -3.9796501e0 5.698734e-8 5.698734e-8
1.12209958e0 -3.9796501e0 3.75806e-8 3.75806e-8
1.3261696e0 -3.9796501e0 2.28025e-8 2.28025e-8
1.5302396e0 -3.9796501e0 1.272989e-8 1.272989e-8
1.7343095e0 -3.9796501e0 6.538919e-9 6.538919e-9
1.9383795e0 -3.9796501e0 3.09033e-9 3.09033e-9
2.1424495e0 -3.9796501e0 1.343797e-9 1.343797e-9
2.3465195e0 -3.9796501e0 5.376424e-10 5.376424e-10
2.5505894e0 -3.9796501e0 1.979141e-10 1.979141e-10
2.7546594e0 -3.9796501e0 6.703342e-11 6.703342e-11
2.9587294e0 -3.9796501e0 2.088985e-11 2.088985e-11
3.1627994e0 -3.9796501e0 5.989738e-12 5.989738e-12
3.3668694e0 -3.9796501e0 1.580144e-12 1.580144e-12
3.5709393e0 -3.9796501e0 3.83557e-13 3.83557e-13
3.7750093e0 -3.9796501e0 8.56617e-14 8.56617e-14
3.9790793e0 -3.9796501e0 1.760202e-14 1.760202e-14
